953;20000512;04;08;12;17;29
952;20000509;03;15;22;25;28
951;20000505;03;09;18;21;33
950;20000502;01;09;10;14;19
967;20000630;06;13;19;20;32
966;20000627;03;06;12;13;20
965;20000623;03;17;26;27;28
964;20000620;09;15;16;32;34
963;20000616;02;05;07;27;28
962;20000613;02;15;21;26;31
961;20000609;02;11;13;14;18
960;20000606;12;13;20;22;25
959;20000602;04;05;11;12;27
975;20000728;01;02;24;31;32
974;20000725;03;06;17;27;34
973;20000721;01;07;10;20;26
972;20000718;06;11;17;25;29
971;20000714;02;22;23;28;33
970;20000711;06;15;24;26;33
969;20000707;05;22;23;24;35
968;20000704;19;20;22;27;35
984;20000829;14;21;24;27;34
983;20000825;07;16;18;33;34
982;20000822;01;04;10;11;28
981;20000818;03;15;25;30;32
980;20000815;03;06;10;31;35
979;20000811;12;14;17;25;28
978;20000808;06;10;20;24;32
977;20000804;01;03;16;20;28
976;20000801;11;15;17;24;26
993;20000929;06;15;29;30;31
992;20000926;06;07;09;14;34
991;20000922;06;11;17;25;28
990;20000919;06;12;30;31;33
989;20000915;02;13;18;21;26
988;20000912;04;14;15;17;29
987;20000908;02;12;28;29;32
986;20000905;02;08;24;31;33
985;20000901;03;05;20;23;29
1002;20001031;04;13;20;25;28
1001;20001027;02;08;11;16;27
1000;20001024;08;09;20;34;35
999;20001020;04;08;16;19;28
998;20001017;10;20;25;29;32
997;20001013;02;08;19;26;35
996;20001010;08;19;28;30;34
995;20001006;10;25;31;33;35
994;20001003;01;10;21;25;32
1010;20001128;07;08;10;12;23
1009;20001124;04;15;19;23;30
1008;20001121;10;11;18;26;35
1007;20001117;10;21;25;26;35
1006;20001114;02;24;26;27;35
1005;20001110;04;09;13;25;31
1004;20001107;05;08;13;19;25
1003;20001103;04;08;09;21;27
1028;20010130;14;22;27;31;33
1027;20010126;01;05;12;15;26
1026;20010123;05;13;25;32;35
1025;20010119;01;02;10;18;26
1024;20010116;06;18;19;31;35
1023;20010112;04;17;20;30;34
1022;20010109;04;06;14;17;23
1021;20010105;02;22;23;24;28
1020;20010102;01;04;16;30;33
1036;20010227;03;17;20;23;25
1035;20010223;04;17;20;26;32
1034;20010220;05;19;27;32;33
1033;20010216;01;10;19;21;28
1032;20010213;10;15;21;30;32
1031;20010209;06;25;27;29;32
1030;20010206;09;10;16;21;23
1029;20010202;08;29;30;34;35
1045;20010330;02;03;04;23;25
1044;20010327;16;18;24;25;26
1043;20010323;06;10;17;18;25
1042;20010320;05;20;31;32;35
1041;20010316;09;22;24;27;28
1040;20010313;11;18;23;28;30
1039;20010309;07;11;12;15;16
1038;20010306;01;02;14;20;26
1037;20010302;02;10;13;33;34
1053;20010427;08;17;25;26;30
1052;20010424;04;05;23;29;34
1051;20010420;07;09;26;27;32
1050;20010417;01;03;23;30;32
1049;20010413;09;16;18;25;34
1048;20010410;08;09;12;16;18
1047;20010406;01;16;30;33;35
1046;20010403;01;11;13;20;28
1062;20010529;01;10;22;24;29
1061;20010525;03;06;18;21;34
1060;20010522;01;10;15;19;33
1059;20010518;04;07;22;25;32
1058;20010515;01;06;07;22;27
1057;20010511;08;16;17;19;24
1056;20010508;06;10;18;29;33
1055;20010504;01;07;12;15;23
1054;20010501;01;21;22;23;24
1071;20010629;01;08;22;26;29
1070;20010626;01;06;19;21;31
1069;20010622;04;07;20;22;29
1068;20010619;01;09;24;25;29
1067;20010615;15;19;28;33;35
1066;20010612;03;05;14;24;34
1065;20010608;07;09;13;16;34
1064;20010605;01;04;05;12;34
1063;20010601;15;19;21;33;34
1080;20010731;07;15;16;17;29
1079;20010727;02;07;24;25;33
1078;20010724;05;06;08;11;26
1077;20010720;06;11;12;19;29
1076;20010717;15;25;26;29;32
1075;20010713;01;17;19;20;29
1074;20010710;01;18;27;28;33
1073;20010706;06;13;16;27;35
1072;20010703;09;11;20;25;29
1089;20010831;02;05;18;21;22
1088;20010828;13;17;25;29;34
1087;20010824;07;09;19;21;27
1086;20010821;02;17;26;27;33
1085;20010817;12;15;18;23;27
1084;20010814;02;10;13;25;33
1083;20010810;07;15;16;19;21
1082;20010807;06;10;12;15;32
1081;20010803;05;11;25;30;35
1097;20010928;01;08;17;18;21
1096;20010925;03;11;13;14;30
1095;20010921;03;05;15;22;30
1094;20010918;01;10;13;14;27
1093;20010914;01;02;14;16;19
1092;20010911;10;16;27;29;30
1091;20010907;03;07;30;31;33
1090;20010904;03;15;31;33;34
1106;20011030;17;23;24;26;35
1105;20011026;03;05;10;28;34
1104;20011023;02;07;16;23;31
1103;20011019;20;26;30;34;35
1102;20011016;01;12;13;28;32
1101;20011012;10;16;17;22;24
1100;20011009;01;12;28;30;32
1099;20011005;01;07;13;25;29
1098;20011002;02;07;20;25;27
1115;20011130;13;25;28;29;33
1114;20011127;01;08;12;25;27
1113;20011123;17;23;31;33;35
1112;20011120;01;07;12;16;20
1111;20011116;06;16;17;30;35
1110;20011113;05;19;21;27;34
1109;20011109;02;04;10;15;30
1108;20011106;09;12;13;14;20
1107;20011102;12;15;25;26;28
1132;20020129;15;17;21;30;31
1131;20020125;04;07;17;20;35
1130;20020122;16;18;19;22;34
1129;20020118;02;06;09;18;31
1128;20020115;02;23;28;31;34
1127;20020111;03;06;13;28;31
1126;20020108;17;19;21;23;25
1125;20020104;25;26;28;30;33
1124;20020101;14;18;20;29;33
1140;20020226;09;16;20;24;27
1139;20020222;14;17;20;23;34
1138;20020219;10;16;17;19;32
1137;20020215;07;09;18;34;35
1136;20020212;04;14;20;32;33
1135;20020208;10;11;14;21;31
1134;20020205;03;05;06;09;32
1133;20020201;09;16;19;28;31
1149;20020329;05;06;12;20;23
1148;20020326;07;13;16;23;32
1147;20020322;03;16;20;22;33
1146;20020319;02;07;13;26;31
1145;20020315;08;09;12;23;31
1144;20020312;12;19;21;31;35
1143;20020308;11;18;24;32;34
1142;20020305;04;05;12;21;33
1141;20020301;03;18;22;24;26
1158;20020430;01;10;20;29;33
1157;20020426;02;12;13;25;28
1156;20020423;03;15;21;24;25
1155;20020419;03;04;23;28;33
1154;20020416;01;02;18;20;31
1153;20020412;01;11;21;29;32
1152;20020409;07;08;09;19;26
1151;20020405;02;09;22;27;31
1150;20020402;01;08;20;23;29
1167;20020531;03;05;19;23;31
1166;20020528;01;31;33;34;35
1165;20020524;08;13;17;21;33
1164;20020521;08;25;26;30;34
1163;20020517;13;18;28;29;32
1162;20020514;01;07;12;28;29
1161;20020510;02;13;18;24;27
1160;20020507;07;13;15;29;30
1159;20020503;09;10;15;17;18
1175;20020628;07;14;21;23;30
1174;20020625;06;22;29;31;35
1173;20020621;02;04;10;20;35
1172;20020618;09;14;16;17;23
1171;20020614;05;06;10;12;24
1170;20020611;02;04;06;27;30
1169;20020607;02;08;17;25;30
1168;20020604;07;11;14;17;35
1184;20020730;19;24;25;26;30
1183;20020726;03;05;10;20;28
1182;20020723;04;10;13;28;31
1181;20020719;08;12;18;20;27
1180;20020716;17;18;28;29;35
1179;20020712;01;17;18;21;25
1178;20020709;07;13;18;20;30
1177;20020705;03;10;17;23;26
1176;20020702;02;03;19;24;27
1193;20020830;03;17;20;23;27
1192;20020827;04;10;16;21;23
1191;20020823;06;14;17;30;32
1190;20020820;06;10;24;27;32
1189;20020816;03;06;15;16;25
1188;20020813;12;19;26;27;33
1187;20020809;07;10;18;25;35
1186;20020806;01;11;15;22;35
1185;20020802;01;11;21;31;32
1201;20020927;06;11;13;21;29
1200;20020924;09;23;25;32;34
1199;20020920;16;19;22;23;32
1198;20020917;02;07;17;23;34
1197;20020913;04;05;07;09;15
1196;20020910;08;14;16;19;34
1195;20020906;06;09;14;31;34
1194;20020903;14;18;19;20;34
1210;20021029;03;16;26;31;33
1209;20021025;08;15;24;28;32
1208;20021022;05;07;10;24;31
1207;20021018;10;12;15;24;29
1206;20021015;02;08;13;16;27
1205;20021011;10;23;24;31;33
1204;20021008;04;06;10;11;28
1203;20021004;02;18;19;23;34
1202;20021001;02;03;16;24;29
1219;20021129;07;08;19;29;33
1218;20021126;02;17;21;24;27
1217;20021122;01;16;18;27;29
1216;20021119;04;23;24;26;27
1215;20021115;01;17;20;29;34
1214;20021112;06;13;14;21;34
1213;20021108;02;06;16;22;28
1212;20021105;04;07;11;26;35
1211;20021101;20;24;27;32;33
1237;20030131;01;07;22;26;31
1236;20030128;05;26;30;31;32
1235;20030124;18;21;25;28;31
1234;20030121;05;18;26;27;31
1233;20030117;06;10;14;30;33
1232;20030114;10;19;24;26;34
1231;20030110;03;13;18;22;30
1230;20030107;12;16;18;25;30
1229;20030103;03;11;17;24;32
1245;20030228;08;15;23;24;30
1244;20030225;01;11;20;28;31
1243;20030221;08;18;19;22;23
1242;20030218;09;14;22;28;35
1241;20030214;05;08;15;28;34
1240;20030211;11;20;24;25;27
1239;20030207;12;14;18;29;34
1238;20030204;05;09;12;18;23
1253;20030328;03;07;11;19;22
1252;20030325;02;17;21;27;32
1251;20030321;01;08;10;18;26
1250;20030318;08;10;24;32;33
1249;20030314;13;25;29;30;34
1248;20030311;17;20;23;27;29
1247;20030307;09;25;26;27;31
1246;20030304;10;27;32;34;35
1262;20030429;05;07;09;13;19
1261;20030425;03;14;18;20;28
1260;20030422;01;02;03;13;28
1259;20030418;01;07;08;18;35
1258;20030415;11;17;21;29;35
1257;20030411;04;12;24;29;30
1256;20030408;05;13;16;20;32
1255;20030404;05;11;14;23;31
1254;20030401;05;10;15;20;29
1271;20030530;09;15;23;30;35
1270;20030527;02;13;20;26;31
1269;20030523;05;11;23;26;31
1268;20030520;02;07;11;12;31
1267;20030516;05;16;20;30;35
1266;20030513;10;11;21;23;34
1265;20030509;14;15;17;27;34
1264;20030506;05;06;10;12;23
1263;20030502;06;11;17;19;22
1279;20030627;07;10;23;30;31
1278;20030624;09;12;19;20;23
1277;20030620;04;18;22;26;29
1276;20030617;12;18;26;33;34
1275;20030613;02;09;23;31;32
1274;20030610;06;14;24;27;33
1273;20030606;03;08;13;21;24
1272;20030603;02;06;24;26;33
1288;20030729;03;06;09;13;14
1287;20030725;04;17;23;27;31
1286;20030722;06;09;13;23;26
1285;20030718;02;03;23;26;33
1284;20030715;01;04;06;18;27
1283;20030711;11;14;23;27;33
1282;20030708;09;17;25;33;34
1281;20030704;04;12;16;21;25
1280;20030701;01;15;18;21;28
1297;20030829;23;28;32;34;35
1296;20030826;13;23;24;29;33
1295;20030822;08;15;16;25;30
1294;20030819;02;03;10;15;30
1293;20030815;08;16;20;24;32
1292;20030812;15;20;26;33;34
1291;20030808;16;26;28;31;33
1290;20030805;01;02;12;15;23
1289;20030801;04;05;23;31;32
1306;20030930;04;11;14;16;20
1305;20030926;01;12;13;17;34
1304;20030923;10;19;20;28;31
1303;20030919;09;22;23;26;28
1302;20030916;06;15;21;33;35
1301;20030912;10;17;20;22;28
1300;20030909;12;22;26;31;32
1299;20030905;07;14;18;24;25
1298;20030902;06;07;20;25;30
1315;20031031;09;15;25;28;35
1314;20031028;04;15;24;30;33
1313;20031024;15;19;22;24;33
1312;20031021;12;15;21;25;26
1311;20031017;01;05;07;14;35
1310;20031014;05;07;15;19;26
1309;20031010;02;08;15;19;30
1308;20031007;04;12;16;20;26
1307;20031003;01;22;23;27;35
1323;20031128;12;14;20;22;29
1322;20031125;10;21;23;30;35
1321;20031121;05;12;13;15;24
1320;20031118;05;10;14;23;28
1319;20031114;06;07;24;26;33
1318;20031111;04;14;15;19;23
1317;20031107;08;12;15;24;27
1316;20031104;02;08;15;21;28
1341;20040130;02;09;13;20;34
1340;20040127;01;03;07;16;21
1339;20040123;01;08;12;15;33
1338;20040120;02;06;14;19;21
1337;20040116;15;17;21;22;29
1336;20040113;10;18;21;24;30
1335;20040109;10;20;23;32;33
1334;20040106;06;07;08;12;20
1333;20040102;03;13;17;20;24
1349;20040227;07;21;22;24;31
1348;20040224;04;06;18;25;30
1347;20040220;01;03;04;24;34
1346;20040217;11;19;31;34;35
1345;20040213;03;05;13;29;35
1344;20040210;13;20;21;23;33
1343;20040206;02;06;10;12;26
1342;20040203;09;16;19;23;33
1358;20040330;06;09;12;24;29
1357;20040326;05;06;14;17;24
1356;20040323;15;18;23;26;29
1355;20040319;01;08;11;19;24
1354;20040316;11;13;16;22;32
1353;20040312;02;04;27;28;32
1352;20040309;07;09;12;13;30
1351;20040305;05;07;22;30;32
1350;20040302;14;16;24;33;34
1367;20040430;08;22;25;29;35
1366;20040427;01;08;10;26;35
1365;20040423;01;05;17;24;31
1364;20040420;06;24;25;28;29
1363;20040416;18;21;27;31;32
1362;20040413;01;09;15;17;33
1361;20040409;01;02;18;21;31
1360;20040406;06;10;13;16;30
1359;20040402;10;14;16;25;34
1375;20040528;03;16;20;21;28
1374;20040525;06;08;21;23;32
1373;20040521;10;12;26;34;35
1372;20040518;01;13;15;20;33
1371;20040514;08;11;13;15;17
1370;20040511;01;04;10;15;17
1369;20040507;01;07;08;18;26
1368;20040504;03;04;16;23;24
1384;20040629;08;09;11;23;26
1383;20040625;03;10;19;23;35
1382;20040622;13;20;25;32;35
1381;20040618;17;18;20;23;35
1380;20040615;11;17;18;22;25
1379;20040611;09;24;32;33;35
1378;20040608;23;24;26;30;32
1377;20040604;02;03;13;31;33
1376;20040601;04;06;09;13;24
1393;20040730;07;14;20;28;32
1392;20040727;04;07;14;27;32
1391;20040723;01;04;12;14;18
1390;20040720;06;08;15;22;35
1389;20040716;01;06;12;22;23
1388;20040713;02;09;12;23;24
1387;20040709;04;09;21;24;27
1386;20040706;02;04;15;18;21
1385;20040702;10;15;23;24;25
1402;20040831;04;17;22;29;34
1401;20040827;01;10;15;23;24
1400;20040824;12;21;24;25;28
1399;20040820;01;03;11;12;15
1398;20040817;09;12;23;31;33
1397;20040813;01;04;09;19;33
1396;20040810;07;28;32;33;35
1395;20040806;07;15;16;18;33
1394;20040803;01;20;26;29;32
1410;20040928;04;07;09;13;17
1409;20040924;01;06;08;19;26
1408;20040921;20;24;25;27;35
1407;20040917;22;23;26;34;35
1406;20040914;01;06;15;21;24
1405;20040910;10;14;16;23;25
1404;20040907;04;14;22;27;35
1403;20040903;04;05;09;24;33
1419;20041029;01;03;12;13;27
1418;20041026;11;17;20;26;35
1417;20041022;01;02;15;18;23
1416;20041019;07;15;27;28;32
1415;20041015;05;14;16;18;19
1414;20041012;06;17;18;24;25
1413;20041008;07;12;17;22;32
1412;20041005;02;08;17;18;21
1411;20041001;07;12;20;29;33
1428;20041130;12;17;19;28;30
1427;20041126;05;15;24;29;35
1426;20041123;10;12;26;28;32
1425;20041119;09;24;31;32;34
1424;20041116;07;10;25;29;35
1423;20041112;04;05;07;22;34
1422;20041109;01;15;20;21;24
1421;20041105;20;23;28;30;33
1420;20041102;03;04;05;25;28
1445;20050128;06;10;18;23;31
1444;20050125;06;11;15;17;22
1443;20050121;07;10;15;24;31
1442;20050118;14;20;28;32;33
1441;20050114;02;13;20;28;32
1440;20050111;04;14;27;28;31
1439;20050107;15;18;23;24;29
1438;20050104;04;14;23;24;32
1453;20050225;04;08;12;22;30
1452;20050222;04;17;20;21;22
1451;20050218;03;11;16;17;26
1450;20050215;01;20;28;29;35
1449;20050211;18;20;22;24;28
1448;20050208;05;12;13;20;21
1447;20050204;14;21;23;32;34
1446;20050201;07;22;23;25;28
1462;20050329;06;15;21;22;32
1461;20050325;01;23;32;33;34
1460;20050322;03;16;23;24;32
1459;20050318;04;05;09;29;31
1458;20050315;03;05;18;21;24
1457;20050311;04;17;25;27;29
1456;20050308;06;09;13;26;31
1455;20050304;02;05;16;23;27
1454;20050301;01;06;11;13;14
1471;20050429;09;12;23;26;33
1470;20050426;03;07;22;23;35
1469;20050422;04;07;17;21;34
1468;20050419;01;05;07;31;32
1467;20050415;04;24;27;33;35
1466;20050412;02;12;25;31;33
1465;20050408;06;17;22;27;30
1464;20050405;07;08;24;29;34
1463;20050401;07;17;19;28;30
1480;20050531;16;19;23;26;30
1479;20050527;21;23;25;26;33
1478;20050524;13;15;21;25;30
1477;20050520;01;08;11;27;31
1476;20050517;17;19;28;31;34
1475;20050513;12;14;19;27;35
1474;20050510;12;14;30;31;35
1473;20050506;18;19;24;25;35
1472;20050503;07;09;15;18;27
1488;20050628;01;10;26;31;35
1487;20050624;01;16;25;27;30
1486;20050621;10;19;24;29;33
1485;20050617;12;13;17;24;29
1484;20050614;01;09;19;24;28
1483;20050610;01;08;12;14;35
1482;20050607;01;09;11;19;31
1481;20050603;16;26;31;33;34
1497;20050729;23;28;30;31;35
1496;20050726;05;08;14;28;34
1495;20050722;10;14;15;24;26
1494;20050719;12;17;19;25;26
1493;20050715;03;05;09;22;31
1492;20050712;09;10;22;30;33
1491;20050708;09;10;22;34;35
1490;20050705;08;15;18;25;35
1489;20050701;06;08;24;28;34
1506;20050830;07;14;16;17;32
1505;20050826;07;08;10;25;28
1504;20050823;02;05;09;20;33
1503;20050819;02;05;08;13;14
1502;20050816;22;23;29;32;34
1501;20050812;08;24;26;33;35
1500;20050809;02;03;11;15;27
1499;20050805;04;05;10;15;27
1498;20050802;15;24;28;30;32
1515;20050930;13;14;16;17;28
1514;20050927;08;15;16;27;28
1513;20050923;01;10;12;13;24
1512;20050920;03;22;23;27;29
1511;20050916;02;06;18;30;33
1510;20050913;14;23;27;28;30
1509;20050909;05;08;18;19;32
1508;20050906;01;09;22;25;26
1507;20050902;04;07;17;22;23
1523;20051028;07;14;15;30;33
1522;20051025;02;10;12;17;35
1521;20051021;01;12;19;20;35
1520;20051018;04;15;22;27;33
1519;20051014;11;15;23;29;34
1518;20051011;07;13;14;15;34
1517;20051007;03;10;17;26;29
1516;20051004;02;08;10;11;16
1532;20051129;07;17;18;31;35
1531;20051125;04;10;15;16;25
1530;20051122;01;05;13;19;29
1529;20051118;04;10;12;22;31
1528;20051115;09;10;12;13;14
1527;20051111;06;08;21;30;34
1526;20051108;06;14;25;30;35
1525;20051104;11;15;19;28;34
1524;20051101;02;07;08;15;22
1550;20060131;01;05;18;20;32
1549;20060127;01;08;23;30;34
1548;20060124;03;05;08;16;25
1547;20060120;04;10;18;24;35
1546;20060117;02;04;05;29;30
1545;20060113;04;10;26;30;35
1544;20060110;05;07;21;25;30
1543;20060106;07;16;22;34;35
1542;20060103;03;08;15;25;32
1558;20060228;21;27;28;31;34
1557;20060224;15;18;20;32;34
1556;20060221;05;14;20;27;29
1555;20060217;05;11;14;21;28
1554;20060214;02;07;15;27;29
1553;20060210;20;25;31;33;34
1552;20060207;01;04;24;29;34
1551;20060203;02;03;19;31;32
1567;20060331;08;17;20;33;34
1566;20060328;03;07;11;21;35
1565;20060324;21;27;29;34;35
1564;20060321;04;16;22;33;35
1563;20060317;01;12;14;24;27
1562;20060314;03;06;07;17;22
1561;20060310;01;09;29;33;35
1560;20060307;10;12;21;29;31
1559;20060303;08;09;10;19;27
1575;20060428;13;22;27;30;35
1574;20060425;07;23;24;27;28
1573;20060421;11;14;15;21;35
1572;20060418;15;23;25;27;35
1571;20060414;04;09;14;22;25
1570;20060411;08;11;18;32;35
1569;20060407;01;06;12;24;34
1568;20060404;04;09;15;17;31
1584;20060530;12;15;18;24;32
1583;20060526;01;04;05;16;26
1582;20060523;02;06;12;14;17
1581;20060519;01;12;15;29;34
1580;20060516;05;10;23;24;31
1579;20060512;10;12;16;19;21
1578;20060509;02;12;18;24;34
1577;20060505;17;21;22;32;35
1576;20060502;02;03;15;19;31
1593;20060630;01;04;08;23;26
1592;20060627;02;23;24;25;29
1591;20060623;08;09;12;19;26
1590;20060620;10;12;13;29;32
1589;20060616;14;15;21;25;35
1588;20060613;01;09;25;29;32
1587;20060609;11;23;28;31;34
1586;20060606;09;14;24;25;33
1585;20060602;08;14;19;20;34
1601;20060728;05;14;18;20;29
1600;20060725;04;11;12;19;33
1599;20060721;10;15;21;23;31
1598;20060718;02;04;09;10;11
1597;20060714;01;07;10;15;32
1596;20060711;04;13;15;19;23
1595;20060707;04;06;21;25;34
1594;20060704;01;12;22;23;24
1610;20060829;04;19;20;26;30
1609;20060825;09;12;13;18;33
1608;20060822;06;14;15;22;26
1607;20060818;06;07;12;17;29
1606;20060815;01;02;06;33;35
1605;20060811;15;16;19;31;33
1604;20060808;09;17;24;27;35
1603;20060804;02;03;06;21;33
1602;20060801;02;04;11;19;35
1619;20060929;03;18;31;32;35
1618;20060926;08;12;24;27;28
1617;20060922;12;15;18;23;24
1616;20060919;11;15;16;31;33
1615;20060915;03;08;17;24;26
1614;20060912;04;05;11;13;19
1613;20060908;08;09;12;26;28
1612;20060905;08;16;20;32;34
1611;20060901;03;11;23;28;34
1628;20061031;01;05;20;30;33
1627;20061027;01;10;18;22;30
1626;20061024;06;08;16;21;31
1625;20061020;05;10;14;19;21
1624;20061017;12;15;19;26;28
1623;20061013;05;11;19;33;34
1622;20061010;07;16;18;22;23
1621;20061006;04;07;09;15;22
1620;20061003;01;07;11;16;35
1636;20061128;03;04;11;26;31
1635;20061124;05;12;18;20;22
1634;20061121;03;16;22;27;30
1633;20061117;02;15;17;22;35
1632;20061114;01;08;10;11;26
1631;20061110;02;18;26;29;31
1630;20061107;03;23;27;28;32
1629;20061103;04;11;12;20;25
1654;20070130;02;06;07;20;21
1653;20070126;01;05;16;33;34
1652;20070123;15;16;23;27;34
1651;20070119;01;06;12;22;35
1650;20070116;09;14;27;28;32
1649;20070112;04;07;08;14;31
1648;20070109;03;08;10;12;21
1647;20070105;04;06;08;10;18
1646;20070102;02;10;26;32;33
1662;20070227;01;11;21;22;25
1661;20070223;08;15;22;29;31
1660;20070220;08;19;21;24;28
1659;20070216;04;10;24;26;29
1658;20070213;04;05;09;29;34
1657;20070209;01;07;19;26;32
1656;20070206;21;26;27;33;35
1655;20070202;03;10;25;31;32
1671;20070330;05;12;19;20;35
1670;20070327;06;12;26;31;32
1669;20070323;02;05;10;18;32
1668;20070320;04;06;16;32;35
1667;20070316;24;26;28;34;35
1666;20070313;05;07;12;13;15
1665;20070309;02;17;19;29;31
1664;20070306;04;17;20;21;28
1663;20070302;11;16;17;24;29
1679;20070427;04;12;19;28;31
1678;20070424;23;24;26;28;35
1677;20070420;03;04;08;21;28
1676;20070417;12;17;23;28;32
1675;20070413;08;15;29;34;35
1674;20070410;03;10;12;24;29
1673;20070406;01;03;08;19;34
1672;20070403;05;08;17;32;33
1688;20070529;05;13;24;27;35
1687;20070525;02;04;12;30;31
1686;20070522;08;15;17;24;28
1685;20070518;15;18;29;32;33
1684;20070515;10;13;16;21;27
1683;20070511;01;02;05;12;26
1682;20070508;01;09;12;20;26
1681;20070504;15;19;21;25;31
1680;20070501;02;13;16;19;30
1697;20070629;14;15;24;30;34
1696;20070626;04;05;07;30;32
1695;20070622;12;15;17;23;29
1694;20070619;12;18;20;24;34
1693;20070615;03;12;13;14;19
1692;20070612;09;12;20;24;32
1691;20070608;10;21;25;31;33
1690;20070605;03;23;31;32;35
1689;20070601;06;11;23;32;33
1706;20070731;01;22;27;31;35
1705;20070727;03;11;12;16;31
1704;20070724;04;05;11;15;18
1703;20070720;06;11;15;23;30
1702;20070717;08;20;25;27;34
1701;20070713;09;14;26;27;29
1700;20070710;03;13;17;23;24
1699;20070706;11;17;28;29;34
1698;20070703;04;12;13;28;29
1715;20070831;05;07;21;24;29
1714;20070828;08;11;17;23;32
1713;20070824;01;20;26;27;35
1712;20070821;08;11;12;15;31
1711;20070817;07;18;23;29;32
1710;20070814;02;06;15;28;29
1709;20070810;02;11;13;29;35
1708;20070807;05;06;19;29;34
1707;20070803;03;18;19;21;30
1723;20070928;07;10;16;17;26
1722;20070925;03;04;21;24;25
1721;20070921;05;07;14;25;32
1720;20070918;01;05;08;17;23
1719;20070914;06;15;22;27;31
1718;20070911;01;06;21;28;29
1717;20070907;01;09;21;22;27
1716;20070904;04;06;12;13;22
1732;20071030;02;09;18;19;25
1731;20071026;03;09;13;14;22
1730;20071023;05;08;23;24;28
1729;20071019;03;06;19;32;33
1728;20071016;05;16;29;31;32
1727;20071012;02;04;18;19;24
1726;20071009;07;08;15;21;23
1725;20071005;03;12;18;25;31
1724;20071002;03;11;19;20;31
1741;20071130;06;08;10;19;28
1740;20071127;08;20;22;24;35
1739;20071123;07;08;17;29;33
1738;20071120;03;22;27;33;34
1737;20071116;04;16;19;20;31
1736;20071113;03;10;11;13;18
1735;20071109;02;07;08;12;21
1734;20071106;06;12;16;25;27
1733;20071102;03;06;07;12;33
1758;20080129;06;10;15;16;29
1757;20080125;01;08;09;13;24
1756;20080122;05;10;16;20;26
1755;20080118;02;05;06;09;15
1754;20080115;05;09;10;15;28
1753;20080111;09;17;18;25;34
1752;20080108;03;06;10;15;31
1751;20080104;05;12;21;27;35
1750;20080101;03;05;13;23;24
1767;20080229;06;11;23;31;34
1766;20080226;02;13;20;22;32
1765;20080222;03;09;26;30;33
1764;20080219;11;12;24;26;27
1763;20080215;03;04;07;19;30
1762;20080212;02;13;22;27;35
1761;20080208;08;09;14;24;31
1760;20080205;05;08;25;27;33
1759;20080201;06;07;13;24;27
1775;20080328;08;09;17;29;31
1774;20080325;02;22;23;26;28
1773;20080321;02;05;07;20;30
1772;20080318;13;14;22;23;31
1771;20080314;08;24;26;28;33
1770;20080311;10;14;21;23;30
1769;20080307;04;10;13;23;30
1768;20080304;06;09;15;19;32
1784;20080429;06;14;26;32;33
1783;20080425;05;11;19;23;27
1782;20080422;05;10;14;15;27
1781;20080418;03;10;13;19;25
1780;20080415;03;04;29;33;34
1779;20080411;05;06;09;29;31
1778;20080408;07;09;19;23;24
1777;20080404;02;15;18;21;30
1776;20080401;02;12;14;23;24
1793;20080530;03;06;09;16;22
1792;20080527;06;18;23;27;28
1791;20080523;04;13;18;22;25
1790;20080520;08;14;21;28;31
1789;20080516;02;05;15;19;30
1788;20080513;02;09;13;22;32
1787;20080509;03;05;14;17;24
1786;20080506;04;13;14;17;24
1785;20080502;01;11;16;17;23
1801;20080627;04;05;08;33;35
1800;20080624;02;03;06;17;35
1799;20080620;09;18;30;31;32
1798;20080617;08;11;16;22;30
1797;20080613;04;27;29;31;33
1796;20080610;06;09;20;27;31
1795;20080606;09;21;22;26;31
1794;20080603;02;04;08;17;19
1810;20080729;06;15;16;29;30
1809;20080725;01;18;25;33;35
1808;20080722;02;05;11;21;29
1807;20080718;02;10;13;29;33
1806;20080715;05;20;25;27;30
1805;20080711;01;07;11;28;34
1804;20080708;01;03;07;29;34
1803;20080704;19;25;28;29;31
1802;20080701;02;04;05;25;33
1819;20080829;09;22;24;30;34
1818;20080826;11;21;23;27;30
1817;20080822;12;18;19;25;27
1816;20080819;01;08;10;12;28
1815;20080815;10;17;18;21;22
1814;20080812;15;20;25;32;34
1813;20080808;04;23;24;25;26
1812;20080805;02;07;10;22;33
1811;20080801;11;13;20;23;27
1828;20080930;04;06;09;10;17
1827;20080926;03;04;18;20;23
1826;20080923;04;14;21;24;30
1825;20080919;10;11;20;27;31
1824;20080916;03;04;12;14;23
1823;20080912;02;05;22;27;31
1822;20080909;02;03;09;17;26
1821;20080905;09;12;16;22;24
1820;20080902;17;19;28;29;33
1837;20081031;08;21;22;30;31
1836;20081028;01;02;21;25;35
1835;20081024;01;09;17;25;31
1834;20081021;07;16;21;24;25
1833;20081017;07;18;19;20;32
1832;20081014;07;15;22;33;34
1831;20081010;22;23;24;30;35
1830;20081007;04;05;10;33;34
1829;20081003;09;12;19;23;26
1845;20081128;10;11;27;29;31
1844;20081125;05;08;16;18;23
1843;20081121;04;05;21;27;35
1842;20081118;02;13;16;28;34
1841;20081114;05;14;16;23;30
1840;20081111;12;15;16;19;34
1839;20081107;12;15;23;29;31
1838;20081104;03;10;22;27;34
1865;20090130;02;13;16;19;26
1864;20090127;08;09;14;19;20
1863;20090125;06;07;08;13;31
1862;20090123;01;05;07;19;23
1861;20090120;06;08;12;22;29
